Customer_ID,Gender,Age,L_O_S,Tariff,Handset
"K312710","男",14,45.633333,"CAT 200","S50"
"K312720","女",33,40.100000,"CAT 200","WC95"
"K312730","男",15,54.266667,"CAT 200","S50"
"K312750","男",47,45.733333,"CAT 200","BS110"
"K312760","男",42,50.933333,"CAT 200","BS110"
"K312780","女",27,30.633333,"CAT 200","WC95"
"K312790","男",19,52.966667,"CAT 200","S50"
"K312800","女",20,42.733333,"CAT 200","WC95"
"K312820","男",29,47.900000,"CAT 200","S50"
"K312830","女",23,57.033333,"CAT 200","WC95"
"K312840","女",26,54.766667,"CAT 200","WC95"
"K312860","男",23,33.800000,"CAT 200","S50"
"K312890","女",30,49.766667,"CAT 200","WC95"
"K312900","女",25,9.533333,"CAT 200","BS110"
"K312920","男",37,20.666667,"CAT 200","BS110"
"K312930","女",27,17.766667,"CAT 200","WC95"
"K312950","女",58,18.500000,"CAT 200","WC95"
"K312960","男",34,14.900000,"CAT 200","S50"
"K312970","男",55,53.833333,"CAT 200","S50"
"K312980","女",38,18.933333,"CAT 200","WC95"
"K312990","男",31,20.200000,"CAT 200","S50"
"K313000","男",48,50.333333,"CAT 200","S50"
"K313010","男",62,31.733333,"CAT 200","S50"
"K313020","女",30,57.966667,"CAT 200","BS110"
"K313030","男",27,30.066667,"CAT 200","S50"
"K313040","女",18,35.000000,"CAT 200","BS110"
"K313050","女",20,45.766667,"CAT 200","BS110"
"K313070","女",24,24.200000,"CAT 200","BS110"
"K313080","女",30,28.933333,"CAT 200","WC95"
"K313090","男",33,19.500000,"CAT 200","S50"
"K313100","男",26,36.633333,"CAT 200","S50"
"K313110","女",45,48.300000,"CAT 200","WC95"
"K313120","男",41,16.366667,"CAT 200","S50"
"K313130","男",51,23.166667,"CAT 200","S50"
"K313140","女",56,14.333333,"CAT 200","WC95"
"K313170","男",44,22.200000,"CAT 200","S50"
"K313180","男",61,9.966667,"CAT 200","BS110"
"K313190","女",28,57.533333,"CAT 200","WC95"
"K313210","女",54,43.300000,"CAT 200","WC95"
"K313220","女",31,51.266667,"CAT 200","BS110"
"K313240","男",28,29.666667,"CAT 200","BS110"
"K313250","女",34,24.833333,"CAT 200","BS110"
"K313260","女",16,56.000000,"CAT 200","WC95"
"K313290","女",46,29.933333,"CAT 200","WC95"
"K313300","男",41,16.333333,"CAT 200","S50"
"K313310","男",25,11.266667,"CAT 200","CAS30"
"K313320","男",57,53.500000,"CAT 200","S50"
"K313330","男",30,11.766667,"CAT 200","BS110"
"K313340","女",41,52.500000,"CAT 200","WC95"
"K313350","男",18,16.800000,"CAT 200","BS110"
"K313360","女",19,40.333333,"CAT 200","BS110"
"K313370","男",24,53.800000,"CAT 200","BS110"
"K313380","女",26,20.466667,"CAT 200","WC95"
"K313400","男",16,23.700000,"CAT 200","CAS30"
"K313410","男",45,15.600000,"CAT 200","BS110"
"K313420","男",29,32.833333,"CAT 200","S50"
"K313430","女",18,28.500000,"CAT 200","WC95"
"K313440","男",42,9.933333,"CAT 200","S50"
"K313450","男",38,45.866667,"CAT 200","BS110"
"K313460","男",37,39.833333,"CAT 200","S50"
"K313470","男",20,44.466667,"CAT 200","S50"
"K313480","女",33,25.466667,"CAT 200","WC95"
"K313500","男",29,50.400000,"CAT 200","S50"
"K313510","女",23,51.066667,"CAT 200","BS110"
"K313520","女",23,17.400000,"CAT 200","BS110"
"K313530","女",31,18.900000,"CAT 200","WC95"
"K313540","男",36,40.400000,"CAT 200","BS110"
"K313550","女",42,54.333333,"CAT 200","BS110"
"K313560","女",51,27.900000,"CAT 200","WC95"
"K313580","男",29,20.266667,"CAT 200","S50"
"K313590","女",30,24.500000,"CAT 200","BS110"
"K313600","男",37,55.166667,"CAT 200","BS110"
"K313620","男",46,56.633333,"CAT 200","BS110"
"K313630","女",42,19.533333,"CAT 200","BS110"
"K313650","男",43,41.400000,"CAT 200","BS110"
"K313660","女",47,51.100000,"CAT 200","BS110"
"K313670","男",15,44.800000,"CAT 200","BS110"
"K313680","女",25,45.500000,"CAT 200","WC95"
"K313690","男",18,26.566667,"CAT 200","BS110"
"K313710","女",12,17.800000,"CAT 200","WC95"
"K313720","男",20,58.166667,"CAT 200","S50"
"K313730","女",27,39.500000,"CAT 200","WC95"
"K313740","女",23,54.933333,"CAT 200","WC95"
"K313750","女",30,29.333333,"CAT 200","BS110"
"K313760","男",17,20.200000,"CAT 200","S50"
"K313770","男",32,9.733333,"CAT 200","S50"
"K313780","女",32,29.500000,"CAT 200","WC95"
"K313800","男",22,12.833333,"CAT 200","S50"
"K313810","女",68,9.800000,"CAT 200","WC95"
"K313840","女",51,29.366667,"CAT 200","BS110"
"K313850","男",48,30.700000,"CAT 200","S50"
"K313860","女",14,16.533333,"CAT 200","WC95"
"K313870","男",36,15.466667,"CAT 200","BS110"
"K313900","女",24,51.866667,"CAT 200","BS110"
"K313910","男",47,44.066667,"CAT 200","CAS30"
"K313920","男",39,57.166667,"CAT 200","BS110"
"K313930","男",14,50.066667,"CAT 200","BS110"
"K313950","男",33,43.733333,"CAT 200","BS110"
"K313960","男",34,41.266667,"CAT 200","S50"
"K313970","女",15,32.433333,"CAT 200","CAS30"
"K314010","男",63,29.400000,"CAT 200","S50"
"K314020","男",16,26.300000,"CAT 200","BS110"
"K314030","男",52,51.633333,"CAT 200","S50"
"K314040","男",29,11.300000,"CAT 200","BS110"
"K314050","男",22,23.666667,"CAT 200","S50"
"K314060","男",37,14.866667,"CAT 200","BS110"
"K314100","男",45,21.066667,"CAT 200","S50"
"K314130","男",23,29.066667,"CAT 200","S50"
"K314140","女",14,52.300000,"CAT 200","WC95"
"K314160","女",38,28.966667,"CAT 200","BS110"
"K314170","女",18,33.266667,"CAT 200","WC95"
"K314210","女",25,49.766667,"CAT 200","WC95"
"K314220","男",57,26.033333,"CAT 200","S50"
"K314240","男",32,35.633333,"CAT 200","BS110"
"K314270","男",38,40.700000,"CAT 200","S50"
"K314280","男",48,14.566667,"CAT 200","S50"
"K314300","男",34,42.166667,"CAT 200","BS110"
"K314320","女",51,38.333333,"CAT 200","BS110"
"K314330","男",29,18.700000,"CAT 200","BS110"
"K314360","男",17,36.700000,"CAT 200","BS110"
"K314370","男",34,15.900000,"CAT 200","S50"
"K314380","男",17,45.166667,"CAT 200","S50"
"K314390","男",73,27.100000,"CAT 200","BS110"
"K314400","男",17,31.400000,"CAT 200","S50"
"K314410","女",24,34.033333,"CAT 200","WC95"
"K314420","女",25,21.433333,"CAT 200","BS110"
"K314430","女",34,50.933333,"CAT 200","WC95"
"K314440","女",32,21.533333,"CAT 200","WC95"
"K314450","女",19,31.233333,"CAT 200","BS110"
"K314460","女",21,10.400000,"CAT 200","WC95"
"K314470","男",38,24.333333,"CAT 200","S50"
"K314490","男",29,26.600000,"CAT 200","BS110"
"K314500","男",39,14.966667,"CAT 200","BS110"
"K314520","男",39,17.200000,"CAT 200","S50"
"K314530","男",12,18.166667,"CAT 200","BS110"
"K314540","女",48,12.800000,"CAT 200","WC95"
"K314560","女",33,29.133333,"CAT 200","WC95"
"K314570","男",34,50.100000,"CAT 200","S50"
"K314580","女",31,10.800000,"CAT 200","BS110"
"K314590","男",15,13.300000,"CAT 200","S50"
"K314600","男",32,33.600000,"CAT 200","S50"
"K314630","男",34,40.666667,"CAT 200","BS110"
"K314640","女",50,30.600000,"CAT 200","WC95"
"K314650","女",47,37.700000,"CAT 200","WC95"
"K314670","女",45,15.566667,"CAT 200","WC95"
"K314680","女",22,42.566667,"CAT 200","WC95"
"K314690","女",73,11.666667,"CAT 200","BS110"
"K314700","女",36,9.800000,"CAT 200","BS110"
"K314710","女",24,23.833333,"CAT 200","WC95"
"K314720","女",19,43.233333,"CAT 200","WC95"
"K314730","男",16,31.333333,"CAT 200","BS110"
"K314740","男",20,28.166667,"CAT 200","S50"
"K314750","女",53,49.500000,"CAT 200","WC95"
"K314760","女",45,38.300000,"CAT 200","WC95"
"K314770","女",20,53.966667,"CAT 200","BS110"
"K314780","男",17,23.933333,"CAT 200","S50"
"K314790","男",21,18.833333,"CAT 200","S50"
"K314800","男",24,15.800000,"CAT 200","CAS30"
"K314810","男",35,55.733333,"CAT 200","BS110"
"K314820","女",40,58.133333,"CAT 200","WC95"
"K314830","男",34,24.966667,"CAT 200","S50"
"K314850","男",19,28.500000,"CAT 200","S50"
"K314860","男",54,43.300000,"CAT 200","S50"
"K314870","女",20,52.800000,"CAT 200","BS110"
"K314880","男",20,35.533333,"CAT 200","S50"
"K314890","男",23,38.400000,"CAT 200","BS110"
"K314900","女",14,30.133333,"CAT 200","WC95"
"K314920","男",63,20.433333,"CAT 200","S50"
"K314950","女",15,16.166667,"CAT 200","WC95"
"K314960","男",19,28.333333,"CAT 200","S50"
"K314970","男",31,52.266667,"CAT 200","S50"
"K314980","男",55,25.233333,"CAT 200","S50"
"K314990","男",21,28.133333,"CAT 200","S50"
"K315030","女",17,25.233333,"CAT 200","BS110"
"K315040","女",43,48.666667,"CAT 200","WC95"
"K315050","男",28,20.600000,"CAT 200","BS110"
"K315060","男",17,56.700000,"CAT 200","S50"
"K315070","女",25,55.033333,"CAT 200","BS110"
"K315080","男",21,33.033333,"CAT 200","S50"
"K315090","男",44,33.000000,"CAT 200","S50"
"K315100","男",13,41.800000,"CAT 200","BS110"
"K315110","男",26,19.566667,"CAT 200","S50"
"K315120","男",15,13.566667,"CAT 200","S50"
"K315160","女",31,16.633333,"CAT 200","BS110"
"K315170","女",32,30.400000,"CAT 200","WC95"
"K315180","女",14,41.833333,"CAT 200","WC95"
"K315190","男",17,50.366667,"CAT 200","CAS30"
"K315200","男",22,40.800000,"CAT 200","S50"
"K315220","男",58,51.066667,"CAT 200","BS110"
"K315230","女",17,43.766667,"CAT 200","BS110"
"K315240","男",19,15.800000,"CAT 200","S50"
"K315250","男",21,20.200000,"CAT 200","S50"
"K315270","女",20,26.266667,"CAT 200","BS110"
"K315280","男",38,9.800000,"CAT 200","S50"
"K315310","女",17,51.000000,"CAT 200","WC95"
"K315330","女",28,41.700000,"CAT 200","BS110"
"K315340","男",54,21.566667,"CAT 200","S50"
"K315350","男",46,40.300000,"CAT 200","BS110"
"K315360","女",22,18.066667,"CAT 200","WC95"
"K315370","男",28,43.166667,"CAT 200","S50"
"K315380","男",54,50.000000,"CAT 200","BS110"
"K315390","女",40,52.466667,"CAT 200","WC95"
"K315400","男",15,24.933333,"CAT 200","BS110"
"K315430","女",20,25.933333,"CAT 200","WC95"
"K315440","男",30,20.900000,"CAT 200","S50"
"K315450","女",30,15.966667,"CAT 200","WC95"
"K315460","女",16,47.200000,"CAT 200","WC95"
"K315470","女",37,18.133333,"CAT 200","WC95"
"K315480","男",27,10.300000,"CAT 200","BS110"
"K315510","男",12,23.833333,"CAT 200","S50"
"K315520","女",30,57.733333,"CAT 200","WC95"
"K315530","男",24,22.400000,"CAT 200","S50"
"K315540","男",30,23.633333,"CAT 200","BS110"
"K315550","女",44,48.733333,"CAT 200","WC95"
"K315560","男",57,21.100000,"CAT 200","BS110"
"K315570","女",31,37.333333,"CAT 200","WC95"
"K315580","男",41,47.566667,"CAT 200","BS110"
"K315590","男",24,15.600000,"CAT 200","S50"
"K315600","男",12,37.366667,"CAT 200","S50"
"K315610","女",19,19.366667,"CAT 200","WC95"
"K315640","女",31,27.300000,"CAT 200","CAS30"
"K315650","女",27,30.966667,"CAT 200","WC95"
"K315660","男",26,37.666667,"CAT 200","BS110"
"K315670","男",18,52.433333,"CAT 200","S50"
"K315680","男",43,45.533333,"CAT 200","BS110"
"K315700","男",16,54.266667,"CAT 200","S50"
"K315710","女",40,33.400000,"CAT 200","WC95"
"K315730","女",31,57.033333,"CAT 200","BS110"
"K315740","男",30,57.666667,"CAT 200","S50"
"K315760","女",31,53.600000,"CAT 200","CAS30"
"K315780","男",51,41.900000,"CAT 200","S50"
"K315810","女",21,46.233333,"CAT 200","BS110"
"K315820","男",28,35.033333,"CAT 200","BS110"
"K315830","男",18,20.466667,"CAT 200","S50"
"K315840","男",45,43.800000,"CAT 200","S50"
"K315860","男",25,21.333333,"CAT 200","BS110"
"K315870","女",14,40.466667,"CAT 200","BS110"
"K315880","女",23,17.000000,"CAT 200","WC95"
"K315890","男",22,30.866667,"CAT 200","S50"
"K315910","男",13,53.866667,"CAT 200","S50"
"K315920","男",15,24.833333,"CAT 200","BS110"
"K315930","女",38,12.033333,"CAT 200","BS110"
"K315940","女",24,31.233333,"CAT 200","WC95"
"K315960","女",41,52.866667,"CAT 200","CAS30"
"K315970","女",42,20.366667,"CAT 200","WC95"
"K315980","女",37,55.100000,"CAT 200","WC95"
"K315990","女",12,9.933333,"CAT 200","BS110"
"K316000","女",19,51.566667,"CAT 200","WC95"
"K316020","女",36,46.666667,"CAT 200","WC95"
"K316030","女",36,33.366667,"CAT 200","BS110"
"K316050","男",26,51.766667,"CAT 200","BS110"
"K316060","男",38,29.633333,"CAT 200","S50"
"K316080","男",33,14.900000,"CAT 200","S50"
"K316090","女",20,22.666667,"CAT 200","BS110"
"K316100","女",23,11.166667,"CAT 200","WC95"
"K316120","女",28,36.900000,"CAT 200","WC95"
"K316130","男",46,37.100000,"CAT 200","BS110"
"K316140","女",18,9.766667,"CAT 200","WC95"
"K316160","男",39,13.966667,"CAT 200","S50"
"K316170","女",14,36.700000,"CAT 200","WC95"
"K316180","女",22,12.866667,"CAT 200","WC95"
"K316200","男",57,23.900000,"CAT 200","S50"
"K316220","男",46,55.300000,"CAT 200","S50"
"K316230","男",24,25.533333,"CAT 200","S50"
"K316260","男",27,45.666667,"CAT 200","S50"
"K316270","女",44,15.166667,"CAT 200","WC95"
"K316300","男",60,22.266667,"CAT 200","S50"
"K316310","男",21,32.066667,"CAT 200","S50"
"K316320","女",23,44.000000,"CAT 200","WC95"
"K316340","女",15,58.100000,"CAT 200","BS110"
"K316350","女",66,38.300000,"CAT 200","CAS30"
"K316370","女",15,48.666667,"CAT 200","BS110"
"K316380","男",30,38.133333,"CAT 200","S50"
"K316400","男",31,38.733333,"CAT 200","S50"
"K316410","女",26,27.600000,"CAT 200","WC95"
"K316450","女",16,12.266667,"CAT 200","BS110"
"K316460","男",17,16.966667,"CAT 200","S50"
"K316470","男",31,21.933333,"CAT 200","BS110"
"K316490","男",57,16.133333,"CAT 200","BS110"
"K316500","男",35,16.333333,"CAT 200","BS110"
"K316510","男",30,44.366667,"CAT 200","S50"
"K316520","男",31,16.133333,"CAT 200","BS110"
"K316540","女",14,17.333333,"CAT 200","BS110"
"K316550","男",13,40.233333,"CAT 200","BS110"
"K316570","男",35,56.966667,"CAT 200","S50"
"K316580","男",63,33.766667,"CAT 200","S50"
"K316600","男",30,32.966667,"CAT 200","S50"
"K316620","女",34,29.033333,"CAT 200","BS110"
"K316630","女",43,37.433333,"CAT 200","WC95"
"K316650","女",36,21.466667,"CAT 200","WC95"
"K316660","男",14,51.733333,"CAT 200","S50"
"K316670","女",47,17.133333,"CAT 200","BS110"
"K316680","女",26,57.633333,"CAT 200","WC95"
"K316700","男",38,47.233333,"CAT 200","S50"
"K316710","男",22,10.866667,"CAT 200","BS110"
"K316720","女",26,13.966667,"CAT 200","BS110"
"K316730","男",22,50.233333,"CAT 200","S50"
"K316760","男",25,38.066667,"CAT 200","S50"
"K316780","男",29,49.633333,"CAT 200","BS110"
"K316800","女",40,44.200000,"CAT 200","BS110"
"K316810","女",32,56.266667,"CAT 200","WC95"
"K316820","男",23,40.066667,"CAT 200","BS110"
"K316830","男",14,14.200000,"CAT 200","S50"
"K316850","女",22,20.366667,"CAT 200","BS110"
"K316860","女",59,38.233333,"CAT 200","BS110"
"K316870","女",22,35.200000,"CAT 200","WC95"
"K316890","男",32,34.766667,"CAT 200","CAS30"
"K316900","女",27,26.900000,"CAT 200","CAS30"
"K316910","女",52,50.066667,"CAT 200","WC95"
"K316930","女",28,29.500000,"CAT 200","BS110"
"K316950","男",30,21.433333,"CAT 200","S50"
"K316960","男",69,50.633333,"CAT 200","BS110"
"K316970","男",29,28.300000,"CAT 200","S50"
"K316980","男",36,22.333333,"CAT 200","S50"
"K316990","男",23,32.000000,"CAT 200","BS110"
"K317000","男",20,55.800000,"CAT 200","S50"
"K317010","男",20,35.100000,"CAT 200","BS110"
"K317020","男",32,51.000000,"CAT 200","BS110"
"K317030","男",37,43.600000,"CAT 200","BS110"
"K317050","男",18,42.900000,"CAT 200","S50"
"K317070","女",19,54.766667,"CAT 200","WC95"
"K317080","女",39,42.466667,"CAT 200","WC95"
"K317090","女",20,37.766667,"CAT 200","WC95"
"K317110","女",25,48.300000,"CAT 200","WC95"
"K317120","男",51,20.100000,"CAT 200","BS110"
"K317130","男",37,47.700000,"CAT 200","S50"
"K317140","男",22,21.566667,"CAT 200","CAS30"
"K317150","女",30,55.866667,"CAT 200","WC95"
"K317170","女",29,55.733333,"CAT 200","WC95"
"K317180","男",22,9.800000,"CAT 200","S50"
"K317190","女",30,44.100000,"CAT 200","WC95"
"K317200","男",25,22.433333,"CAT 200","S50"
"K317210","男",45,46.300000,"CAT 200","S50"
"K317220","男",23,56.733333,"CAT 200","S50"
"K317240","女",46,57.300000,"CAT 200","BS110"
"K317260","男",13,48.966667,"CAT 200","BS110"
"K317270","女",22,52.933333,"CAT 200","WC95"
"K317310","女",26,10.366667,"CAT 200","BS110"
"K317320","女",42,34.800000,"CAT 200","WC95"
"K317330","男",37,45.466667,"CAT 200","S50"
"K317350","男",14,46.366667,"CAT 200","S50"
"K317370","女",45,52.466667,"CAT 200","BS110"
"K317390","男",25,39.300000,"CAT 200","S50"
"K317400","男",26,20.533333,"CAT 200","S50"
"K317410","男",39,15.466667,"CAT 200","S50"
"K317420","女",18,48.833333,"CAT 200","BS110"
"K317450","男",16,18.466667,"CAT 200","S50"
"K317470","女",34,45.133333,"CAT 200","WC95"
"K317480","男",41,54.833333,"CAT 200","S50"
"K317500","男",49,34.566667,"CAT 200","BS110"
"K317520","男",28,49.033333,"CAT 200","CAS30"
"K317540","女",58,41.100000,"CAT 200","WC95"
"K317550","男",18,12.400000,"CAT 200","CAS30"
"K317560","女",22,39.766667,"CAT 200","BS110"
"K317570","男",32,28.133333,"CAT 200","S50"
"K317580","男",55,35.366667,"CAT 200","S50"
"K317600","男",31,53.766667,"CAT 200","S50"
"K317610","男",32,45.733333,"CAT 200","BS110"
"K317630","男",29,37.100000,"CAT 200","S50"
"K317640","女",32,54.666667,"CAT 200","WC95"
"K317650","女",22,39.466667,"CAT 200","WC95"
"K317660","男",43,31.866667,"CAT 200","S50"
"K317670","女",28,48.900000,"CAT 200","BS110"
"K317680","男",37,11.533333,"CAT 200","S50"
"K317690","男",53,44.133333,"CAT 200","S50"
"K317700","女",33,34.400000,"CAT 200","WC95"
"K317710","男",41,35.266667,"CAT 200","S50"
"K317760","女",18,39.333333,"CAT 200","WC95"
"K317770","男",12,47.300000,"CAT 200","S50"
"K317780","男",51,50.766667,"CAT 200","S50"
"K317800","男",29,12.866667,"CAT 200","S50"
"K317810","男",40,38.766667,"CAT 200","BS110"
"K317820","女",45,25.566667,"CAT 200","WC95"
"K317840","男",37,11.733333,"CAT 200","CAS30"
"K317850","男",25,36.200000,"CAT 200","S50"
"K317860","女",54,19.833333,"CAT 200","WC95"
"K317870","男",27,38.700000,"CAT 200","BS110"
"K317900","女",18,28.033333,"CAT 200","WC95"
"K317910","女",33,24.333333,"CAT 200","BS110"
"K317920","女",13,36.566667,"CAT 200","WC95"
"K317930","男",30,17.166667,"CAT 200","S50"
"K317950","女",44,20.166667,"CAT 200","WC95"
"K317970","女",64,25.500000,"CAT 200","WC95"
"K317980","女",61,51.233333,"CAT 200","BS110"
"K317990","男",16,29.700000,"CAT 200","S50"
"K318000","男",31,34.566667,"CAT 200","BS110"
"K318010","女",42,48.733333,"CAT 200","WC95"
"K318020","男",20,21.400000,"CAT 200","S50"
"K318060","男",47,22.333333,"CAT 200","S50"
"K318080","女",27,36.133333,"CAT 200","BS110"
"K318090","女",39,39.400000,"CAT 200","WC95"
"K318100","男",19,36.266667,"CAT 200","S50"
"K318110","男",18,33.433333,"CAT 200","S50"
"K318120","女",28,42.600000,"CAT 200","BS110"
"K318130","女",20,18.500000,"CAT 200","BS110"
"K318150","女",47,57.666667,"CAT 200","BS110"
"K318170","女",46,34.233333,"CAT 200","WC95"
"K318180","女",12,16.200000,"CAT 200","WC95"
"K318190","男",20,20.500000,"CAT 200","S50"
"K318200","女",15,38.633333,"CAT 200","WC95"
"K318220","男",36,17.666667,"CAT 200","S50"
"K318230","女",12,10.000000,"CAT 200","WC95"
"K318240","女",41,35.900000,"CAT 200","WC95"
"K318250","男",14,30.600000,"CAT 200","S50"
"K318260","女",22,17.033333,"CAT 200","WC95"
"K318270","男",35,42.366667,"CAT 200","S50"
"K318280","女",52,33.733333,"CAT 200","BS110"
"K318290","男",24,56.333333,"CAT 200","BS110"
"K318300","男",33,57.600000,"CAT 200","S50"
"K318310","女",29,29.800000,"CAT 200","WC95"
"K318330","男",26,14.500000,"CAT 200","BS110"
"K318370","男",34,45.966667,"CAT 200","BS110"
"K318380","女",57,17.300000,"CAT 200","WC95"
"K318390","女",23,32.400000,"CAT 200","WC95"
"K318400","女",28,52.600000,"CAT 200","WC95"
"K318410","男",50,9.766667,"CAT 200","S50"
"K318420","女",38,32.133333,"CAT 200","WC95"
"K318440","女",30,45.166667,"CAT 200","WC95"
"K318450","男",39,15.266667,"CAT 200","CAS30"
"K318490","男",30,16.366667,"CAT 200","S50"
"K318510","女",30,15.233333,"CAT 200","WC95"
"K318520","男",25,26.466667,"CAT 200","BS110"
"K318540","男",26,55.966667,"CAT 200","BS110"
"K318560","男",25,32.033333,"CAT 200","BS110"
"K318570","女",48,27.366667,"CAT 200","BS110"
"K318580","男",15,53.133333,"CAT 200","S50"
"K318590","女",23,47.666667,"CAT 200","BS110"
"K318600","男",49,48.966667,"CAT 200","S50"
"K318630","女",32,24.533333,"CAT 200","BS110"
"K318640","男",13,17.300000,"CAT 200","S50"
"K318650","女",19,13.733333,"CAT 200","BS110"
"K318670","男",12,20.566667,"CAT 200","S50"
"K318680","女",32,58.166667,"CAT 200","BS110"
"K318700","女",22,14.433333,"CAT 200","BS110"
"K318710","男",45,30.633333,"CAT 200","S50"
"K318720","男",38,30.666667,"CAT 200","S50"
